Lote_Piloto;Tamanho_MB;Nome_Original;Novo_Nome_Padronizado;Pasta_Pai;Caminho_Completo_Original
NAO;151,39;4.20 - If They Never Met.mp4;4.E20.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.20 - If They Never Met.mp4
NAO;151,38;6.10 - Daddy Comes to Visit.mp4;6.E10.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.10 - Daddy Comes to Visit.mp4
NAO;151,36;6.26 - A Chance on Love.mp4;6.E26.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.26 - A Chance on Love.mp4
NAO;151,35;7.01 - To Go or Not to Go, That Is the Question.mp4;7.E01.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.01 - To Go or Not to Go, That Is the Question.mp4
NAO;151,34;7.24 - Out of the Mouths of Babes.mp4;7.E24.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.24 - Out of the Mouths of Babes.mp4
NAO;151,34;7.27 -Laugh, Clown, Laugh.mp4;7.E27.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.27 -Laugh, Clown, Laugh.mp4
NAO;151,34;7.20 - This Little Piggie.mp4;7.E20.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.20 - This Little Piggie.mp4
NAO;151,33;7.03 - The Salem Saga.mp4;7.E03.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.03 - The Salem Saga.mp4
NAO;151,32;7.23 - Money Happy Returns.mp4;7.E23.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.23 - Money Happy Returns.mp4
NAO;151,31;7.18 - The House That Uncle Arthur Built.mp4;7.E18.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.18 - The House That Uncle Arthur Built.mp4
NAO;151,30;7.17 - The Return of Darrin the Bold.mp4;7.E17.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.17 - The Return of Darrin the Bold.mp4
NAO;151,28;5.26 - Samantha Twitches for UNICEF.mp4;5.E26.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.26 - Samantha Twitches for UNICEF.mp4
NAO;151,27;6.06 - Naming Samantha's New Baby.mp4;6.E06.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.06 - Naming Samantha's New Baby.mp4
NAO;151,26;4.21 - Hippie, Hippie, Hooray.mp4;4.E21.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.21 - Hippie, Hippie, Hooray.mp4
NAO;151,26;7.04 - Samantha's Hot Bedwarmer.mp4;7.E04.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.04 - Samantha's Hot Bedwarmer.mp4
NAO;151,25;7.09 - Samantha's Pet Warlock.mp4;7.E09.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.09 - Samantha's Pet Warlock.mp4
NAO;151,25;7.16 - The Good Fairy Strikes Again.mp4;7.E16.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.16 - The Good Fairy Strikes Again.mp4
NAO;151,24;7.21 - Mixed Doubles.mp4;7.E21.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.21 - Mixed Doubles.mp4
NAO;151,24;7.25 - Samantha's Psychic Slip [Legendado].mp4;7.E25.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.25 - Samantha's Psychic Slip [Legendado].mp4
NAO;151,23;6.30 - Make Love Not Hate.mp4;6.E30.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.30 - Make Love Not Hate.mp4
NAO;151,22;7.14 - The Mother-in-Law of the Year.mp4;7.E14.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.14 - The Mother-in-Law of the Year.mp4
NAO;151,22;7.22 - Darrin Goes Ape.mp4;7.E22.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.22 - Darrin Goes Ape.mp4
NAO;151,22;7.07 - Samantha's Bad Day in Salem.mp4;7.E07.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.07 - Samantha's Bad Day in Salem.mp4
NAO;151,22;7.15 - Mary, the Good Fairy.mp4;7.E15.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.15 - Mary, the Good Fairy.mp4
NAO;151,20;6.08 - A Bunny for Tabitha.mp4;6.E08.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.08 - A Bunny for Tabitha.mp4
NAO;151,18;7.26 - Samantha's Magic Mirror.mp4;7.E26.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.26 - Samantha's Magic Mirror.mp4
NAO;151,17;7.12 - Samantha's Magic Potion.mp4;7.E12.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.12 - Samantha's Magic Potion.mp4
NAO;151,15;5.10 - Samantha Loses Her Voice.mp4;5.E10.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.10 - Samantha Loses Her Voice.mp4
NAO;151,15;6.22 - Serena Stops the Show.mp4;6.E22.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.22 - Serena Stops the Show.mp4
NAO;151,15;5.25 - Samantha's Power Failure.mp4;5.E25.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.25 - Samantha's Power Failure.mp4
NAO;151,14;6.04 - Samantha's Curious Cravings.mp4;6.E04.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.04 - Samantha's Curious Cravings.mp4
NAO;151,13;6.23 - Just a Kid Again.mp4;6.E23.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.23 - Just a Kid Again.mp4
NAO;151,12;4.30 - Samantha's Secret Saucer.mp4;4.E30.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.30 - Samantha's Secret Saucer.mp4
NAO;151,11;6.25 - Okay, Who's the Wise Witch.mp4;6.E25.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.25 - Okay, Who's the Wise Witch.mp4
NAO;151,11;6.13 - You're So Agreeable.mp4;6.E13.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.13 - You're So Agreeable.mp4
NAO;151,11;6.19 - Tabitha's Very Own Samantha.mp4;6.E19.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.19 - Tabitha's Very Own Samantha.mp4
NAO;151,09;5.24 - The Battle of Burning Oak.mp4;5.E24.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.24 - The Battle of Burning Oak.mp4
NAO;151,08;8.08 - TV or Not TV.mp4;8.E08.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason8\mp4\8.08 - TV or Not TV.mp4
NAO;151,07;6.09 - Samantha's Secret Spell.mp4;6.E09.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.09 - Samantha's Secret Spell.mp4
NAO;151,07;5.13 - Instant Courtesy.mp4;5.E13.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.13 - Instant Courtesy.mp4
NAO;151,07;4.25 - To Twitch or Not to Twitch.mp4;4.E25.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.25 - To Twitch or Not to Twitch.mp4
NAO;151,06;4.27 - Tabatha's Cranky Spell.mp4;4.E27.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.27 - Tabatha's Cranky Spell.mp4
NAO;151,06;6.03 - Samantha's Caesar Salad.mp4;6.E03.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.03 - Samantha's Caesar Salad.mp4
NAO;151,05;6.29 - Turn on That Old Charm.mp4;6.E29.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.29 - Turn on That Old Charm.mp4
NAO;151,04;4.10 - That Was No Chick, That Was My Wife.mp4;4.E10.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.10 - That Was No Chick, That Was My Wife.mp4
NAO;151,03;7.11 - The Corsican Cousins.mp4;7.E11.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.11 - The Corsican Cousins.mp4
NAO;151,03;6.05 - And Something Makes Four.mp4;6.E05.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.05 - And Something Makes Four.mp4
NAO;151,03;4.09 - Out of Sync, Out of Mind.mp4;4.E09.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.09 - Out of Sync, Out of Mind.mp4
NAO;151,02;4.29 - A Majority of Two.mp4;4.E29.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.29 - A Majority of Two.mp4
NAO;151,02;4.03 - Business, Italian Style.mp4;4.E03.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.03 - Business, Italian Style.mp4
NAO;151,02;4.23 - Mc Tavish.mp4;4.E23.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.23 - Mc Tavish.mp4
NAO;151,02;4.05 - Cheap, Cheap!.mp4;4.E05.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.05 - Cheap, Cheap!.mp4
NAO;151,01;6.16 - Samantha's Lost Weekend.mp4;6.E16.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.16 - Samantha's Lost Weekend.mp4
NAO;151,01;4.12 - Samantha's Thanksgiving to Remember.mp4;4.E12.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.12 - Samantha's Thanksgiving to Remember.mp4
NAO;151,00;6.27 - If the Shoe Pinches.mp4;6.E27.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.27 - If the Shoe Pinches.mp4
NAO;151,00;7.28 - Samantha and the Antique Doll.mp4;7.E28.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.28 - Samantha and the Antique Doll.mp4
NAO;151,00;4.15 - I Get Your Nannie, You Get My Goat.mp4;4.E15.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.15 - I Get Your Nannie, You Get My Goat.mp4
NAO;151,00;4.19 - Snob in the Grass.mp4;4.E19.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.19 - Snob in the Grass.mp4
NAO;151,00;5.17 - One Touch of Midas.mp4;5.E17.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.17 - One Touch of Midas.mp4
NAO;150,99;5.21 - Marriage Witch's Style.mp4;5.E21.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.21 - Marriage Witch's Style.mp4
NAO;150,98;4.26 - Playmates.mp4;4.E26.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.26 - Playmates.mp4
NAO;150,97;6.11 - Darrin the Warlock.mp4;6.E11.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.11 - Darrin the Warlock.mp4
NAO;150,97;6.18 - Samantha's Secret Is Discovered.mp4;6.E18.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.18 - Samantha's Secret Is Discovered.mp4
NAO;150,95;7.10 - Samantha's Old Man.mp4;7.E10.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason7\mp4\7.10 - Samantha's Old Man.mp4
NAO;150,95;4.31 - The No-Harm Charm.mp4;4.E31.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.31 - The No-Harm Charm.mp4
NAO;150,93;4.01 - Long Live the Queen.mp4;4.E01.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.01 - Long Live the Queen.mp4
NAO;150,92;4.07 - Birdies, Bogies and Baxter.mp4;4.E07.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.07 - Birdies, Bogies and Baxter.mp4
NAO;150,92;5.18 - Samantha, the Bard.mp4;5.E18.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.18 - Samantha, the Bard.mp4
NAO;150,92;6.21 - What Makes Darrin Run.mp4;6.E21.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.21 - What Makes Darrin Run.mp4
NAO;150,91;4.04 - Double, Double, Toil and Trouble.mp4;4.E04.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.04 - Double, Double, Toil and Trouble.mp4
NAO;150,91;5.06 - Mirror, Mirror, on the Wall.mp4;5.E06.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.06 - Mirror, Mirror, on the Wall.mp4
NAO;150,90;5.07 - Samantha's French Pastry.mp4;5.E07.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.07 - Samantha's French Pastry.mp4
NAO;150,90;4.11 - Allergic to Macedonian Dodo Birds.mp4;4.E11.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.11 - Allergic to Macedonian Dodo Birds.mp4
NAO;150,90;6.17 - The Phrase Is Familiar.mp4;6.E17.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.17 - The Phrase Is Familiar.mp4
NAO;150,89;6.07 - To Trick-Or-Treat or Not to Trick-Or-Treat.mp4;6.E07.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.07 - To Trick-Or-Treat or Not to Trick-Or-Treat.mp4
NAO;150,88;4.14 - My What Big Ears You Have.mp4;4.E14.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.14 - My What Big Ears You Have.mp4
NAO;150,88;6.14 - Santa Comes to Visit and Stays and Stays.mp4;6.E14.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.14 - Santa Comes to Visit and Stays and Stays.mp4
NAO;150,87;6.24 - The Generation Zap.mp4;6.E24.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.24 - The Generation Zap.mp4
NAO;150,85;6.12 - Sam's Double Mother Trouble.mp4;6.E12.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.12 - Sam's Double Mother Trouble.mp4
NAO;150,84;4.32 - Man of the Year.mp4;4.E32.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.32 - Man of the Year.mp4
NAO;150,83;5.09 -  Samantha Fights City Hall.mp4;5.E09.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.09 -  Samantha Fights City Hall.mp4
NAO;150,83;6.02 - Samantha's Yoo Hoo Maid.mp4;6.E02.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.02 - Samantha's Yoo Hoo Maid.mp4
NAO;150,81;4.33 - Splitsville.mp4;4.E33.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.33 - Splitsville.mp4
NAO;150,80;6.20 - Super Arthur.mp4;6.E20.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.20 - Super Arthur.mp4
NAO;150,79;6.01 - Sam and the Beanstalk.mp4;6.E01.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.01 - Sam and the Beanstalk.mp4
NAO;150,78;5.11 - I Don't Want to Be a Toad, I Want to Be a Butterfly.mp4;5.E11.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.11 - I Don't Want to Be a Toad, I Want to Be a Butterfly.mp4
NAO;150,77;5.23 - Tabitha's Weekend.mp4;5.E23.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.23 - Tabitha's Weekend.mp4
NAO;150,77;4.24 - How Green Was My Grass.mp4;4.E24.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.24 - How Green Was My Grass.mp4
NAO;150,77;6.15 - Samantha's Better Halves.mp4;6.E15.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason6\mp4\6.15 - Samantha's Better Halves.mp4
NAO;150,76;4.08 - A Safe and Sane Halloween.mp4;4.E08.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.08 - A Safe and Sane Halloween.mp4
NAO;150,72;5.14 - Samantha's Super Maid.mp4;5.E14.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.14 - Samantha's Super Maid.mp4
NAO;150,72;4.17 - Samantha's Da Vinci Dilemma.mp4;4.E17.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.17 - Samantha's Da Vinci Dilemma.mp4
NAO;150,70;5.22 - Going Ape.mp4;5.E22.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.22 - Going Ape.mp4
NAO;150,69;5.29 - Samantha's Shopping Spree.mp4;5.E29.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.29 - Samantha's Shopping Spree.mp4
NAO;150,67;5.30 -  Samantha and Darrin in Mexico City.mp4;5.E30.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.30 -  Samantha and Darrin in Mexico City.mp4
NAO;150,64;5.28 - Samantha's Good News.mp4;5.E28.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.28 - Samantha's Good News.mp4
NAO;150,61;5.20 - Mrs. Stephens, Where Are You.mp4;5.E20.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.20 - Mrs. Stephens, Where Are You.mp4
NAO;150,61;5.27 - Daddy Does His Thing.mp4;5.E27.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.27 - Daddy Does His Thing.mp4
NAO;150,49;5.08 - Is It Magic or Imagination.mp4;5.E08.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.08 - Is It Magic or Imagination.mp4
NAO;150,42;5.16 - Cousin Serena Strikes Again Part 2.mp4;5.E16.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.16 - Cousin Serena Strikes Again Part 2.mp4
NAO;150,23;4.06 - No Zip in My Zap.mp4;4.E06.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.06 - No Zip in My Zap.mp4
NAO;150,13;4.28 - I Confess.mp4;4.E28.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.28 - I Confess.mp4
NAO;150,05;5.15 - Cousin Serena Strikes Again Part 1.mp4;5.E15.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.15 - Cousin Serena Strikes Again Part 1.mp4
NAO;149,75;5.04 - Darrin Gone! and Forgotten [Legendado].mp4;5.E04.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.04 - Darrin Gone! and Forgotten [Legendado].mp4
NAO;149,59;5.12 - Weep No More My Willow.mp4;5.E12.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.12 - Weep No More My Willow.mp4
NAO;149,54;5.19 - Samantha, the Sculptress [Episódio Irregular].mp4;5.E19.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.19 - Samantha, the Sculptress [Episódio Irregular].mp4
NAO;149,50;4.02 - Toys in Babeland.mp4;4.E02.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason4\mp4\4.02 - Toys in Babeland.mp4
NAO;149,49;5.02 - Samantha Goes South for a Spell.mp4;5.E02.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.02 - Samantha Goes South for a Spell.mp4
NAO;149,49;5.01 - Samantha's Wedding Present.mp4;5.E01.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.01 - Samantha's Wedding Present.mp4
NAO;149,29;5.05 - It's So Nice to Have a Spouse Around the House.mp4;5.E05.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.05 - It's So Nice to Have a Spouse Around the House.mp4
NAO;148,73;5.03 - Samantha on the Keyboard.mp4;5.E03.480p.H265.mp4;mp4;\\192.168.0.99\Media\series\A Feiticeira\AFeiticeiraBewitchedSeason5\mp4\5.03 - Samantha on the Keyboard.mp4
NAO;66,16;the.mandalorian.s01e04.1080p.webrip.x264-petrified.s.mkv;the.mandalorian.S01E04.1080p.H265.mkv;Sample;\\192.168.0.99\Media\series\TheMandalorian\The.Mandalorian.S01\The.Mandalorian.S01E04.1080p.WEBRiP.x264-PETRiFiED[rartv]\Sample\the.mandalorian.s01e04.1080p.webrip.x264-petrified.s.mkv
NAO;61,26;andor.s01e02.1080p.web.h264-kogi.sample.mkv;andor.S01E02.1080p.H265.mkv;Sample;\\192.168.0.99\Media\series\Andor\Andor.S01E02.1080p.WEB.h264-KOGi[rarbg]\Sample\andor.s01e02.1080p.web.h264-kogi.sample.mkv
NAO;50,16;the.mandalorian.s01e05.1080p.webrip.x264-petrified.s.mkv;the.mandalorian.S01E05.1080p.H265.mkv;Sample;\\192.168.0.99\Media\series\TheMandalorian\The.Mandalorian.S01\The.Mandalorian.S01E05.1080p.WEBRiP.x264-PETRiFiED[rartv]\Sample\the.mandalorian.s01e05.1080p.webrip.x264-petrified.s.mkv
